,a_lot,ba,device,wafer_info,device_group,department,package,bond_wire,release,scrapped,ship_package,uk_input,final_test_input,final_test_para_fails,final_test_gross_fails,final_test_output,final_test_yield,delivery_date,quality_id,wps,fa,class_name,cause,comment,edit_user,edit_date,create_user,create_date,operator,tester,workplace,transistor_type,chip_configuration,lead_frame,soft_solder,bond_wire2,article
615,450928,605787,ZR431LF01,9X45DUALS.4: 1(probed); 9X45DUALS.7: 2(ringprobed); 9X45DUALS.6: 6(ringprobed),IC,SMD,LFSOT23,AU,True,True,TA,178698.0,90066.0,2749.0,1266.0,86051.0,0.95542157973042,2018-12-07 00:00:00.000,590,False,False,Allg. & ZVR.,,"&nbsp;Ausbeute 85,80% (+ 11,92% Nebentyp).

4x BIN13.

13x BIN14.

3x BIN15.

FA: keine Korrosion.

TP1-2 <font color=""#22B14C"">freigegeben (ausgeliefert).

<font color=""#ED1C24"">=< TP3+4 (84k) zu verschrotten (Ingmar erstellt Antrag).",ingo-hoerselmann,2019-01-03 10:26:15.303,martin-krausse,2018-12-04 11:20:38.100,275; 236; 293; 236; 287; 289; 325,HP40186; HP40186; HP40186; HP40186; AOT40101; AOT40101; AOT40101,1023; 1023; 1023; 1023; 103; 103; 103,,ZR431L01XF,LEADFRAME DZN 1020,,"GOLDDRAHT 0,022MM",A171N1.72.4
616,451838,606373,ZXMS6004DG,9X46ETHER.6: 7(probed),SVMOS,SMD,SOT223,AU,True,False,TA,96154.0,95184.0,27027.0,557.0,67600.0,0.7102033955286603,2018-12-07 00:00:00.000,589,True,False,Ausbeute,IDon,"~30% GW (IDon).

FA: keine Assemblyfehler.

<font color=""#22B14C""><strong>WPS 43/2018 gesendet und erledigt</strong>.",ingo-hoerselmann,2018-12-20 10:40:31.070,martin-krausse,2018-12-03 13:06:14.593,,,,,,LEADFRAME DZN 2000 (all over Ag),MICROBOND SOFT SOLDER WIRE 0.30MM,"AU-BETA-DRAHT 0,025 MM",A22141.17.1
617,450461,605503,ZXTP25100BFH,9X38CALMS.4: 5(probed),SS6,SMD,LFSOT23,AU,True,False,TA,90299.0,90402.0,5010.0,725.0,84667.0,0.9365611380279197,2018-12-04 00:00:00.000,588,False,False,Ausbeute,,"VBEsat Ausfälle.

TP1 87,1%.

TP2 93,1%.

TP3 96,2%.

TP4 97,3%.

FA: keine Assemblyfehler.

VBEsat Waferdaten zeigen Drift zur oberen Grenze.

<font color=""#22B14C"">Freigabe .",Xiao-Liu,2018-12-03 13:52:30.493,martin-krausse,2018-11-30 08:31:36.387,236; 248; 293; 231,HP40171; HP40171; HP40171; HP40171,250; 250; 250; 250,,X25P100BD,LEADFRAME DZN 1020,,"AU-BETA-DRAHT TYP 0,050 MM",A171S1.68.4
618,451484,606099,FMMT491,9X37PIKES.4: 9(unprobed),HT,SMD,SOT23,CU,True,False,TA,287862.0,287410.0,574.0,322.0,286514.0,0.9968825023485612,2018-12-10 00:00:00.000,587,False,False,Q-Fehler,verbogene Beinchen,"verbogene Beinchen.

offensichtlich Ursache beim Bonden.

FD unternimmt FA.",ingo-hoerselmann,2018-11-29 10:17:39.000,ingo-hoerselmann,2018-11-29 10:00:23.070,287; 292; 293; 292; 229,HP40171; HP40171; HP40171; HP40171; HP40186,250; 250; 250; 250; 1023,npn,FMMT491C,TRÄGERBAND TB 401 LS-N  85 my,,"KUPFERBONDDRAHT 0,025MM Dr",A16451.434.4
619,451479,606096,ZXMS6004FFQ,9X46PILOT.5: 4(probed); 9X46PILOT.7: 11(probed),SVMOS,SMD,SOT23F,AU,True,False,TA,205035.0,204161.0,1249.0,101.0,202811.0,0.9933875715734151,2018-12-07 00:00:00.000,585,False,False,Q-Fehler,verbogene Beinchen,"verbogene Beinchen (4 BE je Verplast-Charge), Spur &quot;hinten II&quot;.

fehlerhafte Ersatzleiste im Flat-Mold-Werkzeug ausgetauscht.

-< TP 1+3+5+7 betroffen .

<font color=""#22B14C"">-< Selektion mit AOI erfolgreich.",ingo-hoerselmann,2019-04-24 14:00:41.480,ingo-hoerselmann,2018-11-29 09:44:01.813,236; 322; 236; 325; 304; 325; 236; 322; 236; 168; 168; 168,HP40141N; HP40141N; HP40141N; AOT40100; AOT40100; AOT40100; HP40141; HP40141; HP40141; HP40141N; HP40141N; HP40141N,443; 443; 443; 106; 106; 106; 443; 443; 443; 608; 608; 608,,,TRÄGERBAND TB 301-6 6-row,,"AU-BETA-DRAHT 0,025 MM",A20141.655.4
620,450916,605775,FMMT493,9X46TRIBE.4: 7(probed),HT,SMD,SOT23,CU,True,False,TA,224657.0,223300.0,1865.0,704.0,220731.0,0.9884952978056426,2018-11-29 00:00:00.000,584,False,False,Q-Fehler,verbogene Beinchen,QC: verbogene Beinchen im Schüttgut.,ingo-hoerselmann,2018-11-29 13:23:33.213,ingo-hoerselmann,2018-11-26 10:19:21.803,221; 304; 304; 275; 221; 275; 221; 221; 221; 275; 221; 221,HP40369; HP40369; HP40369; HP40369; HP40186; HP40186; HP40186; HP40186; HP40186; HP40186; HP40186; HP40186,441; 441; 441; 441; 1023; 1023; 1023; 1023; 1023; 1023; 1023; 1023,npn,FMMT493C,TRÄGERBAND TB 401 LS-N  85 my,,"KUPFERBONDDRAHT 0,025MM Dr",A16451.434.4
621,449292,604702,ZTX1049A,9X41ABOUT.4: 2(probed),HT,SMD,ELineX,AU,True,False,STZ,16936.0,16731.0,52.0,192.0,16487.0,0.9854162931086008,2018-12-04 00:00:00.000,583,False,False,Allg. & ZVR.,EB-Kurzschluss,"Ausbeute ~98%.

ca. 30 EB-Kurzschluss Q-Fehler beim Gurten .

FA: teilweise Partikel.

<font color=""#22B14C"">Freigabe.",Xiao-Liu,2018-12-04 11:21:50.797,Xiao-Liu,2018-11-22 11:37:37.867,,,,npn,FZT1049AD,TRÄGERSTREIFEN EP3,MICROBOND SOFT SOLDER WIRE 0.30MM,"AU-BETA-DRAHT TYP 0,050 MM",A19M1.602.6
622,449419,604746,FZT560,9X35WHOLE.7: 10(ringprobed),VT,SMD,SOT223,AU,True,False,TA,200443.0,198720.0,11972.0,1100.0,185648.0,0.9342190016103059,2018-11-06 00:00:00.000,582,True,False,Ausbeute,,WPS am 22.11.2018 gesendet.,martin-krausse,2018-11-26 13:45:16.557,christoph-siebert,2018-11-22 10:30:43.480,,,,pnp,FZT560D,LEADFRAME DZN 2000 (all over Ag),MICROBOND SOFT SOLDER WIRE 0.254MM,"AU-BETA-DRAHT 0,025 MM",A22181.23.1
623,448615,604450,FZT560,9X35WHOLE.7: 5(ringprobed),VT,SMD,SOT223,AU,True,False,TA,99094.0,99051.0,8026.0,3.0,91022.0,0.9189407476956315,2018-11-02 00:00:00.000,581,True,False,Ausbeute,,WPS am 22.11.2018 gesendet.,martin-krausse,2018-11-26 13:44:46.030,christoph-siebert,2018-11-22 09:20:35.563,,,,pnp,FZT560D,LEADFRAME DZN 2000 (all over Ag),MICROBOND SOFT SOLDER WIRE 0.254MM,"AU-BETA-DRAHT 0,025 MM",A22181.23.1
624,450442,605484,ZHT431F01,9X37WADIS.5: 4(probed),IC,SMD,LFSOT23,AU,True,False,TA,74683.0,73514.0,10.0,25.0,73479.0,0.9995239002094839,2018-11-27 00:00:00.000,580,False,False,Allg. & ZVR.,,"Ausbeute 73%.

11x BIN14.

4x &nbsp;&nbsp;BIN15.

FA: keine Korrosion.

<font color=""#22B14C"">Freigabe.",ingo-hoerselmann,2018-11-23 09:45:03.520,martin-krausse,2018-11-20 13:14:31.757,275; 289; 287; 322,HP40369; HP40369; AOT40101; AOT40101,442; 442; 105; 105,,ZR43101XF,LEADFRAME DZN 1020,,"GOLDDRAHT 0,022MM",A171N1.72.4
625,449973,605176,ZTX851,9X44AARON.4: 2(ringprobed); 9X44AARON.3: 2(probed),HT,SMD,ELineX,AU,True,False,Schüttgut,20976.0,20862.0,34.0,399.0,20429.0,0.9792445594861471,2018-11-28 00:00:00.000,579,False,False,Allg. & ZVR.,,"2 QJ @ QC.

FA: Überschlag nähe Emitter Kugeln .

<font color=""#22B14C"">Freigabe.",ingo-hoerselmann,2018-11-23 14:45:15.767,martin-krausse,2018-11-20 13:13:11.153,,,,npn,FZT851D,TRÄGERSTREIFEN EP3,MICROBOND SOFT SOLDER WIRE 0.30MM,"AU-BETA-DRAHT TYP 0,050 MM",A19M1.602.3
626,449862,605118,ZR431LF01,9X43LINKS.5: 8(unprobed),IC,SMD,LFSOT23,AU,True,False,TA,163104.0,151890.0,526.0,250.0,151114.0,0.9948910395681085,2018-11-23 00:00:00.000,578,False,False,Allg. & ZVR.,,"Ausbeute 88,94%.

4 elektrische Fehler bei QC.

Ausbeute 88,94%.

24x BIN13.

37x BIN14.

38x BIN15.

FA: keine Korrosion.

<font color=""#22B14C"">Freigabe.",ingo-hoerselmann,2018-11-23 09:45:59.413,martin-krausse,2018-11-15 14:44:19.380,221; 289; 221; 289; 289; 221; 322; 287; 322; 289,HP40369; HP40369; HP40369; HP40369; HP40369; HP40369; AOT40101; AOT40101; AOT40101; AOT40101,441; 441; 441; 441; 441; 441; 103; 103; 103; 103,,ZR431L01XF,LEADFRAME DZN 1020,,"GOLDDRAHT 0,022MM",A171N1.72.4
627,448630,604465,ZVN0545G,9X39COUCH.6: 6(probed),MOSFET-M,SMD,SOT223,AU,True,False,TA,79584.0,79155.0,1382.0,770.0,77003.0,0.972812835575769,2018-11-13 00:00:00.000,577,False,False,Allg. & ZVR.,,"Ausbeute ~95%.

6 QJ (TA).

FA bei MK.",martin-krausse,2018-11-12 10:23:17.740,martin-krausse,2018-11-12 10:21:48.167,,,,nMOSe,ZVN0545XD,LEADFRAME DZN 2000 (all over Ag),MICROBOND SOFT SOLDER WIRE 0.30MM,"AU-BETA-DRAHT 0,025 MM",A22181.26.1
628,449850,605106,FMMT495,9X44SNAPS.5: 7(unprobed),HT,SMD,SOT23,CU,False,False,TA,221929.0,221717.0,3282.0,1044.0,217391.0,0.9804886409251433,2018-11-22 00:00:00.000,576,False,False,Q-Fehler,,"TP2 hatte bei der visuellen Inspektion 2 kritische Fehler: tiefe Löcher im Plast.

-< Check weiterer Spule (Birgit): 1x tiefes Loch + 1x verbogenes Beinchen.

-< Birgit inspiziert andere Teilposten.

-< Ingmar sucht in den Mould-Dokumenten nach Auffälligkeiten.",ingo-hoerselmann,2018-11-12 10:35:29.700,ingo-hoerselmann,2018-11-09 12:19:08.443,231; 328; 328; 328; 275; 293; 293; 229; 293; 275; 293; 293; 229; 293; 275; 293; 229,HP40171; HP40171; HP40171; HP40171; HP40171; HP40186; HP40186; HP40186; HP40186; HP40186; HP40186; HP40186; HP40186; HP40186; HP40186; HP40186; HP40186,250; 250; 250; 250; 250; 1023; 1023; 1023; 1023; 1023; 1023; 1023; 1023; 1023; 1023; 1023; 1023,npn,FMMT495C,TRÄGERBAND TB 401 LS-N  85 my,,"KUPFERBONDDRAHT 0,025MM Dr",A16451.434.4
629,448604,604440,ZR431LF01,9X43LINKS.5: 5(unprobed),IC,SMD,LFSOT23,AU,True,False,TA,101940.0,106170.0,6903.0,139.0,99128.0,0.9336724121691626,2018-11-15 00:00:00.000,575,False,False,Allg. & ZVR.,,"Ausbeute 82,7%.

24x BIN13.

19x BIN14.

6x &nbsp;&nbsp;BIN15.

FA: keine Korrosion.

<font color=""#22B14C"">Freigabe.",martin-krausse,2018-11-14 12:21:09.670,martin-krausse,2018-11-08 15:44:01.543,236; 236,HP40186; HP40186,1023; 1023,,ZR431L01XF,LEADFRAME DZN 1020,,"GOLDDRAHT 0,022MM",A171N1.72.4
630,449399,604733,ZR431LF01,9X43LINKS.5: 2(unprobed),IC,SMD,LFSOT23,AU,True,False,TA,40762.0,40710.0,248.0,413.0,40049.0,0.9837632031441906,2018-11-15 00:00:00.000,574,False,False,Allg. & ZVR.,,"Ausbeute: 83%.

3x BIN13.

1x BIN14.

5x BIN15.

FA: keine Korrosion.

<font color=""#22B14C"">Freigabe.",martin-krausse,2018-11-14 12:21:27.707,martin-krausse,2018-11-08 13:13:19.713,229; 325,AOT40101; HP40186,103; 1023,,ZR431L01XF,LEADFRAME DZN 1020,,"GOLDDRAHT 0,022MM",A171N1.72.4
631,448623,604458,FZT849,9X41FORUM.3: 1(probed); 9X41FORUM.5: 17(unprobed),HT,SMD,SOT223,CU,True,False,TA,95472.0,95314.0,6222.0,1193.0,87899.0,0.9222045030111001,2018-11-15 00:00:00.000,573,False,False,Ausbeute,,"VM: 92%, ~6% EB.

Gurten keine QJ.

FA: keine Assemblyfehler.

<font color=""#22B14C"">Freigabe.",martin-krausse,2018-11-14 08:42:54.787,martin-krausse,2018-11-08 13:10:27.793,,,,npn,FZT849D,LEADFRAME DZN 2000 (all over Ag),MICROBOND SOFT SOLDER WIRE 0.50MM,"KUPFERBONDDRAHT 0,043MM",A224P1.322.1
632,448598S,604434,ZXMP6A13F,9X34CUSPS.4: 9(probed); 9X34CUSPS.6: 1(probed),UMOS,SMD,SOT23,CU,True,False,TA,189908.0,189488.0,18658.0,729.0,170101.0,0.8976874525035886,2018-11-12 00:00:00.000,571,False,False,Allg. & ZVR.,IDSS,"~10% IDSS .

100% probe.

--<24h HS.

BE immer noch schlecht.

3k NM: keine Ausfälle.

<font color=""#22B14C"">Freigabe.",martin-krausse,2018-11-09 13:40:43.910,ingo-hoerselmann,2018-11-06 08:03:51.573,236; 325; 275; 328; 275,HP40186; HP40171; HP40171; HP40171; HP40171,1023; 250; 250; 250; 250,pMOSe,ZXMP6A13C,TRÄGERBAND TB 401 LS-N  85 my,,"KUPFERBONDDRAHT 0,025MM Dr",A164G1.444.4
633,448574,604412,ZXTN04120HFF,9X25AROMA.5: 10(unprobed),MT,SMD,SOT23F,CU,False,False,TA,133646.0,131626.0,2475.0,66.0,129085.0,0.9806953033595186,2018-11-14 00:00:00.000,570,False,False,Q-Fehler,,"Emitter-Beinchen fehlt.

Ursachensuche durch Michael: Vereinzelwerkzeug defekt.

TP4 verschrottet.",ingo-hoerselmann,2018-11-15 14:50:48.087,ingo-hoerselmann,2018-11-06 07:59:44.417,325; 289; 236; 325; 325; 289; 236; 325; 289; 236; 325; 325; 289; 236,HP40141N; HP40141N; HP40141N; HP40141N; HP40141N; HP40141N; HP40141N; HP40141; HP40141; HP40141; HP40141; HP40141; HP40141; HP40141,443; 443; 443; 443; 443; 443; 443; 443; 443; 443; 443; 443; 443; 443,npn,,TRÄGERBAND TB 301-6 6-row,,"PD PRO DRAHT 0,043 MM Reißlast",A204O1.682.4
634,449401,604735,ZXMN3A14F,9X39GOOEY.3: 5(unprobed),UMOS,SMD,LFSOT23,AU,True,False,TA,54890.0,53699.0,592.0,1999.0,51108.0,0.9517495670310434,2018-11-12 00:00:00.000,569,False,False,Ausbeute,IDSS/IGSS,"TP1 ~95%, 3% TA.

TP2 ~92%, ~4,2% TA.

FA: Kratzer, teilweise versetze Bondkugeln.

Gurten: keine Ausfälle.

<font color=""#22B14C"">Freigabe.",martin-krausse,2018-11-12 10:39:17.123,martin-krausse,2018-11-02 11:33:52.537,325; 325; 236; 325; 236; 229,HP40186; HP40186; HP40186; HP40186; HP40186; AOT40100,1023; 1023; 1023; 1023; 1023; 104,,ZXMN3A14D,LEADFRAME DZN 1011,,"AU-BETA-DRAHT TYP 0,038 MM",A171O1.74.4
635,448062,604124,FZT853,9X40AVENS.3: 25(unprobed),HT,SMD,SOT223,CU,True,False,TA,132730.0,131787.0,3407.0,2262.0,126118.0,0.9569836175040026,2018-11-02 00:00:00.000,568,False,False,Allg. & ZVR.,ICBO/ICER/IEBO,"5 QJ.

FA: keine Assembly Fehler gefunden.

&nbsp;.",martin-krausse,2018-11-12 10:37:46.443,martin-krausse,2018-11-02 10:24:09.810,,,,npn,FZT853D,LEADFRAME DZN 2000 (all over Ag),MICROBOND SOFT SOLDER WIRE 0.50MM,"KUPFERBONDDRAHT 0,043MM",A224P1.322.1
636,449404,604738,ZXTP2025F,9X38WAILS.4: 5(unprobed),SS6,SMD,LFSOT23,AU,False,True,TA,51045.0,0.0,,,0.0,,,567,False,False,Allg. & ZVR.,EB-Kurschluss,"TP1: ~84% Ausbeute; ~12% TA.

TP2: ~89% Ausbeute; ~6.2% TA.

TP3: ~94%; ~3.8% TA.

FA: Abdrücke bzw. kleine Kratzer immer an der gleichen Stelle (Bondtool).

<font color=""#ED1C24"">gesperrt --< Verschrotten.",Xiao-Liu,2018-11-06 14:55:52.133,Xiao-Liu,2018-11-01 10:19:33.373,325; 236; 293,HP40369; HP40369; HP40369,441; 441; 441,,X23P30CD,LEADFRAME DZN 1011,,"AU-BETA-DRAHT TYP 0,050 MM",A171U1.68.4
637,448597S,604433,ZXMP6A13F,9X34CUSPS.4: 11(probed),UMOS,SMD,SOT23,CU,True,False,TA,208742.0,207820.0,20087.0,3233.0,184500.0,0.8877875084207487,2018-11-01 00:00:00.000,566,False,False,Ausbeute,IDSS,"Ausbeute TP1&amp;2 ~90%.

FA keine Assembly-Fehler.

<font color=""#22B14C"">Freigabe.",martin-krausse,2018-10-30 08:45:06.877,martin-krausse,2018-10-29 11:08:46.067,289; 236; 289; 289; 289; 236; 289,HP40369; HP40369; HP40369; HP40369; HP40369; HP40369; HP40369,441; 441; 441; 441; 441; 441; 441,pMOSe,ZXMP6A13C,TRÄGERBAND TB 401 LS-N  85 my,,"KUPFERBONDDRAHT 0,025MM Dr",A164G1.444.4
638,448595,604431,ZXMP10A13F,9X36WICKS.4: 14(probed),UMOS,SMD,SOT23,CU,True,False,TA,274811.0,272851.0,13333.0,961.0,258557.0,0.94761243315949,2018-10-30 00:00:00.000,565,False,False,Ausbeute,IDSS,"TP1 97,33%.

TP2 92,35%.

TP3 88,71%.

TP4 92,91%.

TP5 96,59%.

TP6 95,90%.

Ausbeute: 94,76% .

FA keine Assembly-Fehler.

<font color=""#22B14C"">Freigabe.",martin-krausse,2018-10-30 08:42:44.077,martin-krausse,2018-10-29 10:59:47.917,221; 221; 275; 275; 236; 231,HP40186; HP40186; HP40186; HP40186; HP40186; HP40186,1023; 1023; 1023; 1023; 1023; 1023,pMOSe,ZXMP10A13C,TRÄGERBAND TB 401 LS-N  85 my,,"KUPFERBONDDRAHT 0,025MM Dr",A164G1.444.4
639,447221,603637,FZT955,9X38DAMES.4: 24(unprobed),HT,SMD,SOT223,CU,True,False,TA,127318.0,127318.0,3815.0,1715.0,121788.0,0.9565654502898254,2018-11-08 00:00:00.000,564,False,False,Allg. & ZVR.,Cratering,"Hinweis vom FD -<Test yield check für Cratering Gefahr(TP3 &amp; TP4).

FA keine Auffälligkeiten.

<font color=""#22B14C"">keine QJ beim Gurten --< Freigabe.",martin-krausse,2018-11-06 13:13:58.880,Xiao-Liu,2018-10-25 09:25:11.107,,,,pnp,FZT955D,LEADFRAME DZN 2000 (all over Ag),MICROBOND SOFT SOLDER WIRE 0.50MM,"KUPFERBONDDRAHT 0,043MM",A224P1.322.1
640,448098,604153,ZXTN25100BFH,9X36RITES.4: 11(ringprobed),SS6,SMD,LFSOT23,AU,False,True,TA,216573.0,0.0,,,0.0,,,563,False,False,Ausbeute,,"teilweise bis zu 11% TA.

NM EB-Kurzschluss.

FA: Abdrücke bzw. kleine Kratzer immer an der gleichen Stelle (Bondtool).

<font color=""#ED1C24"">gesperrt --< Verschrotten.",martin-krausse,2018-11-06 08:45:08.493,martin-krausse,2018-10-23 08:29:21.310,292; 325; 289; 289; 289; 292; 292; 289; 325,HP40171; HP40171; HP40171; HP40171; HP40171; HP40171; HP40171; HP40171; HP40171,250; 250; 250; 250; 250; 250; 250; 250; 250,,X25N100BD,LEADFRAME DZN 1020,,"AU-BETA-DRAHT TYP 0,050 MM",A171S1.68.4
641,446586,603041,ZXTP25040DFH,9X32FETID.8: 10(unprobed),SS6,SMD,LFSOT23,AU,True,False,TA,232675.0,228251.0,33051.0,1061.0,194139.0,0.850550490468826,2018-10-26 00:00:00.000,562,True,False,Ausbeute,ICES,"ICES Ausfälle je nach TP 10-20%.

Kennlinie Durchbruch genau bei 40 V.

FA: keine Auffälligkeiten .

3k NM: alle ICES Ausfälle mit Q-Grenzen gut<font color=""#A7DA4E"">; 
<font
color=""#22B14C"">Freigabe, WPS gesendet am 29.10..",martin-krausse,2018-10-29 16:16:13.060,martin-krausse,2018-10-23 08:26:38.137,292; 325; 248; 292; 292; 325; 248; 248; 236; 325; 325; 292; 248; 292; 292; 325; 248; 236; 325,HP40171; HP40171; HP40171; HP40171; HP40171; HP40171; HP40171; HP40171; HP40171; HP40171; HP40171; HP40171; HP40171; HP40171; HP40171; HP40171; HP40171; HP40171; HP40171,250; 250; 250; 250; 250; 250; 250; 250; 250; 250; 250; 250; 250; 250; 250; 250; 250; 250; 250,,X25P40DD,LEADFRAME DZN 1020,,"AU-BETA-DRAHT TYP 0,050 MM",A171S1.68.4
642,446048,602691,ZR431LF01,9X33GOODS.6: 8(probed),IC,SMD,LFSOT23,AU,True,False,TA,154060.0,153760.0,3917.0,527.0,149316.0,0.9710978147762747,2018-10-19 00:00:00.000,561,False,False,Allg. & ZVR.,broken wires,"Ausbeute 97,10%.

TP1: 2 BIN13, 7 BIN14.

TP2: - .

TP3: 15 BIN13, 20 BIN14.

<font color=""#22B14C"">Freigabe HHa.",martin-krausse,2018-10-19 12:19:06.910,martin-krausse,2018-10-18 10:15:53.830,292; 292; 287; 293; 293; 304,AOT40101; AOT40101; AOT40101; HP40186; HP40186; HP40186,103; 103; 103; 1023; 1023; 1023,,ZR431L01XF,LEADFRAME DZN 1020,,"GOLDDRAHT 0,022MM",A171N1.72.4
643,448096,604151,ZXMN3A14FQ,9X30FROND.6: 2(unprobed),UMOS,SMD,LFSOT23,AU,True,False,TA,21956.0,21286.0,437.0,827.0,20022.0,0.9406182467349432,2018-10-25 00:00:00.000,560,False,False,Ausbeute,IDSS,"die laufende Ausbeute:~90%; ~5% TA vom TP1; ~3% TA vom TP2.

Wafer daten nicht auffällig; Nur Sample test!.

FA: keine Auffälligkeiten.

<font color=""#22B14C"">Freigabe.",martin-krausse,2018-10-24 13:18:56.690,Xiao-Liu,2018-10-17 15:09:57.347,221; 275,HP40186; AOT40101,1023; 103,,ZXMN3A14D,LEADFRAME DZN 1011,,"AU-BETA-DRAHT TYP 0,038 MM",A171O1.74.4
644,448043,604106,ZXTN08400BFF,9X41PAPER.7: 11(unprobed),MT,SMD,SOT23F,CU,True,False,TA,126071.0,124202.0,1939.0,645.0,121618.0,0.9791951820421572,2018-10-23 00:00:00.000,559,False,False,Q-Fehler,,"<font color=black>normale Bondsettings --< TP3 Probestück Bondkugel mit Padmetall abgehoben (Cratering sichtbar).

<font color=black>evtl. Q Ausfälle öffnen.

<font color=""#22B14C"">&nbsp;keine Auffälligkeiten bei FT --< Freigabe.",martin-krausse,2018-10-22 12:30:10.700,martin-krausse,2018-10-16 09:56:58.410,304; 322; 221; 221; 304; 322; 221; 221,HP40141N; HP40141N; HP40141N; HP40141N; HP40141; HP40141; HP40141; HP40141,443; 443; 443; 443; 443; 443; 443; 443,npn,,TRÄGERBAND TB 301-6 6-row,,"PD PRO DRAHT 0,038 MM Reißlast",A204L1.682.4
645,445412,602215,ZVN4206GV,9X31ARRAY.5: 2(probed); 9X31ARRAY.7: 2(ringprobed),MOSFET-M,SMD,SOT223,CU,True,False,TA,49538.0,49372.0,539.0,2945.0,45888.0,0.9294336871101029,2018-09-28 00:00:00.000,558,False,False,Allg. & ZVR.,,"3QF 92,94% .

Freigabe HHa.",martin-krausse,2018-10-16 10:11:12.757,manuel-hopf,2018-09-27 11:30:49.997,,,,,ZVN4206GV,LEADFRAME DZN 2000 (all over Ag),MICROBOND SOFT SOLDER WIRE 0.30MM,"KUPFERBONDDRAHT 0,025MM Dr",A22461.326.1
646,446594,603046,FZT705,9X37SADLY.6: 1(probed); 9X37SADLY.8: 1(probed); 9X37SADLY.7: 19(unprobed),MT,SMD,SOT223,CU,True,False,TA,281641.0,280331.0,31994.0,213.0,248124.0,0.8851108154289037,2018-09-28 00:00:00.000,557,False,False,Ausbeute,ICBO,"Die laufende Ausbeute:~87%; ~9% ICBO GW;.

<font color=""#22B14C""><strong>Freigabe von HHa</strong>.

<font color=""#ED1C24""><strong>FA sollte weiter durchführen.</strong>.",martin-krausse,2018-09-27 09:53:45.670,Xiao-Liu,2018-09-27 09:34:17.923,,,,pnp,FZT705D,LEADFRAME DZN 2000 (all over Ag),MICROBOND SOFT SOLDER WIRE 0.30MM,"KUPFERBONDDRAHT 0,038 MM",A224B1.321.1
647,446549,603023,ZXTR2105FF,9X10WARES.6: 1(unprobed),MT,SMD,SOT23F,CU,False,False,TA,63279.0,62469.0,2136.0,155.0,60178.0,0.9633258096015623,2018-09-28 00:00:00.000,555,False,False,Q-Fehler,,"falsches Sägeblatt verwendet --< chipping.

8% GW.

FA bei MK.

<font color=""#22B14C"">Freigabe von HHa.",martin-krausse,2018-10-02 08:49:00.703,martin-krausse,2018-09-26 14:43:40.457,328; 231; 325; 328; 231; 325,HP40141; HP40141; HP40141; HP40141N; HP40141N; HP40141N,443; 443; 443; 443; 443; 443,npn,,TRÄGERBAND TB 301-6 6-row,,"PD PRO DRAHT 0,025 MM Reißlast",A204H1.682.4
648,444191S,601426,ZXMHC3A01T8,9X14EXERT.5: 7(probed); 9X14EXERT.7: 1(probed); 9X26LOINS.3: 8(probed),4UMOS-D,SMD,SM8,AU,True,False,TA,70728.0,70483.0,3192.0,6680.0,60611.0,0.8599378573556744,2018-09-26 00:00:00.000,554,False,False,Q-Fehler,,"Auswertung Q-Jobs:.

<font color=""#22B14C"">TP1: 1x QJ --< Delta.

<font color=""#22B14C"">TP2-4: kein QJ --< Delta.

<font color=""#ED1C24"">TP5-8: nicht Delta.

Freigabe HHa.",martin-krausse,2018-09-26 15:44:37.243,martin-krausse,2018-09-24 16:06:03.140,,,,,2xZXMN3A01D,TRÄGERBAND TB 4408-B,MICROBOND SOFT SOLDER WIRE 0.254MM,"AU-BETA-DRAHT TYP 0,038 MM",A23141.205.1
649,442165,18201642,ZX5T955G,,HT,SMD,SOT223,PD,True,False,TA,251152.0,250082.0,4996.0,1564.0,243522.0,0.9737686038979215,2018-07-26 00:00:00.000,553,False,False,Allg. & ZVR.,Reklamation HUAWEI,"Huawei incomming inspection (X-Ray):.

residual wire on leadframe.",ingo-hoerselmann,2018-09-21 08:19:49.883,martin-krausse,2018-09-21 08:12:51.897,,,,,,TRÄGERBAND TB4404-B,MICROBOND SOFT SOLDER WIRE 0.30MM,"PD PRO DRAHT 0,043 MM Reißlast",A227G1.322.1
650,446583,603038,ZXMN3A14F,9X30FROND.6: 6(unprobed),UMOS,SMD,LFSOT23,AU,True,False,TA,65868.0,64100.0,1323.0,2124.0,60653.0,0.9462246489859595,2018-09-27 00:00:00.000,552,False,False,Q-Fehler,,"ca. 3% Totalausfall.

Wafer unprobed.

FA: keine Assembly Fehler.

<font color=""#22B14C"">Freigabe HHa.",martin-krausse,2018-09-26 08:05:37.187,martin-krausse,2018-09-20 14:17:03.563,293; 275; 275,HP40369; AOT40101; AOT40101,442; 103; 103,,ZXMN3A14D,LEADFRAME DZN 1011,,"AU-BETA-DRAHT TYP 0,038 MM",A171O1.74.4
